Unnamed: 0,title,time,url,author,credit_article,credit_followers,credit_tweets,textblob_Sentiment,nltk_Sentiment
4025,Fournier Displays Laser-Sharp Focus During Tough Times,2015-16,http://global.nba.com/news/fournier-displays-laser-sharp-focus-during-tough-times/,NBA News,Default,Default,Default,0.1746156968031968,0.1746156968031968
4026,Bucks’ Parker to Return from Foot Sprain Against Cavs,2015-16,http://global.nba.com/news/bucks-parker-to-return-from-foot-sprain-against-cavs/,NBA News,Default,Default,Default,0.0383116883116883,0.038311688311688304
4027,Lou Will Living at the Line,2015-16,http://global.nba.com/news/lou-will-living-at-the-line/,Joey Ramirez,996,None,None,0.1741193853427896,0.17411938534278962
4028,"Clippers Pregame: Paul Will Play, Redick Likely Out, Says Rivers",2015-16,http://global.nba.com/news/rivers-paul-will-play-redick-likely-out/,NBA News,Default,Default,Default,0.1328407224958949,0.1328407224958949
4029,Evan Turner Working Overtime to Improve his Shot,2015-16,http://global.nba.com/news/evan-turner-working-overtime-to-improve-his-shot/,NBA News,Default,Default,Default,0.1674996803477816,0.1674996803477816
4030,Cousins Suspended 1 Game For Contact To Head,2015-16,http://global.nba.com/news/cousins-suspended-1-game-for-contact-to-head/,NBA News,Default,Default,Default,0.1965909090909091,0.1965909090909091
4031,Pelicans Waive Jimmer Fredette,2015-16,http://global.nba.com/news/pelicans-waive-jimmer-fredette/,NBA News,Default,Default,Default,0.0938311688311688,0.09383116883116882
4032,Cavs Recall Joe Harris from the Canton Charge,2015-16,http://global.nba.com/news/cavs-recall-joe-harris-from-the-canton-charge/,NBA News,Default,Default,Default,-0.0699999999999999,-0.06999999999999999
4033,Stat Insights For Thursday’s Slate Of Games,2015-16,http://global.nba.com/news/stat-insights-for-thursdays-slate-of-games/,NBA News,Default,Default,Default,0.0,0.0
4034,Suns Youth Displaying Remarkable Efficiency,2015-16,http://global.nba.com/news/suns-youth-displaying-remarkable-efficiency/,Ben York,13,None,None,0.1066176470588235,0.10661764705882354
4035,Drummond’s Backboard Dominance Borders on Astounding: ‘It’s Pretty Phenomenal’ – SVG,2015-16,http://global.nba.com/news/drummonds-backboard-dominance-borders-on-astounding-its-pretty-phenomenal-svg/,Keith Langlois,1847,20186,45418,0.0138201430807064,0.013820143080706452
4036,Q&A With Norman Powell,2015-16,http://global.nba.com/news/qa-with-norman-powell/,NBA News,Default,Default,Default,0.060055183531746,0.06005518353174603
4037,Fantasy Weekly: Paul George Is Officially Back,2015-16,http://global.nba.com/news/fantasy-weekly-paul-george-is-officially-back/,"Jon Hartzell, NBA.com",3,None,None,0.0952127425044091,0.09521274250440918
4038,Undermanned Bulls pull out 103-97 win in Phoenix,2015-16,http://global.nba.com/news/undermanned-bulls-pull-out-103-97-win-in-phoenix/,NBA News,Default,Default,Default,0.0503637566137566,0.05036375661375661
4039,Favors Leads Jazz Past Raptors,2015-16,http://global.nba.com/news/the-roundup-jazz-93-raptors-89/,NBA News,Default,Default,Default,0.1034722222222222,0.1034722222222222
4040,Parker’s Season High Helps Spurs Beat Nuggets,2015-16,http://global.nba.com/news/nuggets-at-spurs-recap/,NBA News,Default,Default,Default,0.0296296296296296,0.029629629629629634
4041,"Hornets Stay Hot at Home, Bounce Brooklyn",2015-16,http://global.nba.com/news/hornets-stay-hot-at-home-bounce-brooklyn/,NBA News,Default,Default,Default,0.1245604256854256,0.12456042568542564
4042,Oladipo Makes Return; Fournier Showing Resilience,2015-16,http://global.nba.com/news/oladipo-makes-return-fournier-showing-resilience/,NBA News,Default,Default,Default,0.0393040674603174,0.039304067460317484
4043,Kings Fall Late in Atlanta,2015-16,http://global.nba.com/news/kings-fall-late-in-atlanta/,Shahbaz Khan,258,None,None,0.125,0.125
4044,George’s Big Game Too Much For Sixers,2015-16,http://global.nba.com/news/game-recap-pacers-112-76ers-85/,Brian Seltzer,780,None,None,0.117959006346103,0.11795900634610307
4045,Westbrook’s 43 Points Lead Thunder To Win Over Pelicans,2015-16,http://global.nba.com/news/thunder-vs-new-orleans-pelicans-game-recap-nov-18-2015/,NBA News,Default,Default,Default,0.0343125128839414,0.034312512883941444
4046,Celtics Fall To Late Mavericks Run,2015-16,http://global.nba.com/news/keys-to-the-game-mavericks-106-celtics-102/,NBA News,Default,Default,Default,0.0509312169312169,0.05093121693121693
4047,"Durant, Davis of action for Pelicans-Thunder game",2015-16,http://global.nba.com/news/two-big-names-out-of-action-for-pelicans-thunder-game-on-espn/,Jim Eichenhofer,2565,21361,44563,-0.056071812802582,-0.05607181280258204
4048,Blogtable: Will DeMarcus Cousins Or George Karl Last Longer In Sacramento?,2015-16,http://global.nba.com/news/blogtable-will-demarcus-cousins-or-george-karl-last-longer-in-sacramento/,NBA News,Default,Default,Default,0.1956720010408535,0.1956720010408535
4049,Blogtable: Fallout In Houston After Kevin McHale’s Firing,2015-16,http://global.nba.com/news/blogtable-fallout-in-houston-after-kevin-mchales-firing/,NBA News,Default,Default,Default,0.0713694893541832,0.07136948935418323
4050,Manu Ginobili To Miss Two Games With Injury,2015-16,http://global.nba.com/news/manu-ginobili-to-miss-two-games-with-injury/,NBA News,Default,Default,Default,-0.1333333333333333,-0.13333333333333333
4051,Blogtable: Best Comeback Story?,2015-16,http://global.nba.com/news/blogtable-best-comeback-story/,NBA News,Default,Default,Default,0.1909175907806044,0.19091759078060447
4052,Rockets Fire Coach McHale,2015-16,http://global.nba.com/news/report-rockets-fire-coach-mchale/,NBA News,Default,Default,Default,0.1258033633033633,0.1258033633033633
4053,Warriors Hold Off Raptors to Remain Undefeated,2015-16,http://global.nba.com/news/warriors-hold-off-raptors-to-remain-undefeated/,NBA News,Default,Default,Default,0.2294444444444444,0.22944444444444448
4054,"Nets Take Down East-Elite Hawks, 90-88, In Thriller",2015-16,http://global.nba.com/news/recap-nets-90-hawks-88/,NBA News,Default,Default,Default,0.1413742690058479,0.14137426900584799
4055,Timberwolves 103 – Heat 91 Game Recap,2015-16,http://global.nba.com/news/timberwolves-103-heat-91-game-recap/,Joe Beguiristain,452,None,None,0.1166771094402673,0.11667710944026731
4056,"Jackson, Drummond Dominate As Pistons Rally To Beat Cavaliers, 104-99",2015-16,http://global.nba.com/news/jackson-drummond-dominant-as-pistons-snap-4-game-skid-by-coming-back-to-beat-lebron-cavs/,Keith Langlois,1847,20186,45418,0.0669831762044876,0.06698317620448768
4057,LeBron Passes Jerry West Into 19th Place On All-Time Scoring List,2015-16,http://global.nba.com/news/lebron-passes-jerry-west-into-19th-place-on-all-time-scoring-list/,NBA News,Default,Default,Default,0.3653846153846153,0.36538461538461536
4058,Anthony Davis out for remainder of Denver game,2015-16,http://global.nba.com/news/anthony-davis-out-for-remainder-of-denver-game/,Jim Eichenhofer,2565,21361,44563,-0.0569444444444444,-0.05694444444444444
4059,"With Lin Watching, Porzingis Gets His Garden Party",2015-16,http://global.nba.com/news/with-lin-watching-porzingis-gets-his-garden-party/,John Schuhmann,890,84870,48342,0.1525691620388589,0.15256916203885895
4060,"Porzingis’ 29-Point Career Night Lifts Knicks Over Charlotte, 102-94",2015-16,http://global.nba.com/news/nyk-102-cha-94-porzingis-career-night-lifts-knicks-over-charlotte/,Charlie Widdoes,21,None,None,0.1640868686868687,0.16408686868686873
4061,"Clippers Will Be Careful With Paul, Redick Injuries",2015-16,http://global.nba.com/news/clippers-will-be-careful-with-paul-redick-injuries/,NBA News,Default,Default,Default,0.0642857142857143,0.06428571428571431
4062,"Wizards Rout Bucks, 115-86",2015-16,http://global.nba.com/news/wizards-rout-bucks-115-86/,Juan Carlos Blanco via RotoWire.com,None,None,None,-0.02921888053467,-0.02921888053467001
4063,Chandler Undergoes Successful Surgery,2015-16,http://global.nba.com/news/chandler-undergoes-successful-surgery/,NBA News,Default,Default,Default,0.2295093795093795,0.22950937950937952
4064,"Millsap Brothers Embrace Each Other On, Off The Court",2015-16,http://global.nba.com/news/millsap-brothers-embrace-each-other-on-off-the-court/,NBA News,Default,Default,Default,0.1781780240831965,0.1781780240831965
4065,Knight Playing and Feeling Like He’s Right at Home,2015-16,http://global.nba.com/news/knight-playing-and-feeling-like-hes-right-at-home/,Matt Petersen,112,None,None,0.143984083909457,0.14398408390945705
4066,Bulls Hold on to Beat the Pacers 96-95,2015-16,http://global.nba.com/news/bulls-hold-on-to-beat-the-pacers-96-95/,NBA News,Default,Default,Default,0.0329365079365079,0.03293650793650794
4067,NBA Week 3 Power Rankings: Warriors Remain Perfect,2015-16,http://global.nba.com/news/nba-week-3-power-rankings-warriors-remain-perfect/,NBA News,Default,Default,Default,0.0736571828439298,0.07365718284392983
4068,"Myles Turner Has Thumb Surgery, Expected To Miss 6 Weeks",2015-16,http://global.nba.com/news/myles-turner-update-2/,NBA News,Default,Default,Default,0.0291666666666666,0.02916666666666667
4069,Oladipo Continues Recovery From Concussion,2015-16,http://global.nba.com/news/oladipo-continues-recovery-from-concussion/,NBA News,Default,Default,Default,0.1540255247398104,0.15402552473981043
4070,Charlotte’s Batum And Sacramento’s Cousins Named NBA Eastern And Western Conference Players Of The Week,2015-16,http://global.nba.com/news/charlottes-batum-and-sacramentos-cousins-named-nba-eastern-and-western-conference-players-of-the-week/,NBA News,Default,Default,Default,0.2879870129870129,0.28798701298701296
4071,Preview: Dubs Set Eyes On 12-0 Against Feisty Raptors,2015-16,http://global.nba.com/news/game-preview-warriors-vs-raptors-111715/,NBA News,Default,Default,Default,0.0964579402079401,0.09645794020794017
4072,Golden State Still Seeking Ways To Shine Even Brighter,2015-16,http://global.nba.com/news/golden-state-still-seeking-ways-to-shine-even-brighter-2/,NBA News,Default,Default,Default,0.1343245078703532,0.13432450787035322
4073,Hoiberg: Rose’s Double Vision Might Last Months,2015-16,http://global.nba.com/news/hoiberg-roses-double-vision-might-last-months/,NBA News,Default,Default,Default,0.2231713139801374,0.22317131398013745
4074,"New Place, Familiar Face",2015-16,http://global.nba.com/news/new-place-familiar-face/,Joe Beguiristain,452,None,None,0.238170609152752,0.238170609152752
4075,Injury: Bazemore Suffers Right Ankle Sprain During Hawks vs. Jazz,2015-16,http://global.nba.com/news/injury-update-bazemore-suffers-right-ankle-sprain-during-hawks-vs-jazz/,NBA News,Default,Default,Default,0.0771428571428571,0.07714285714285714
4076,Bryant Takes Over Fourth Quarter for Win,2015-16,http://global.nba.com/news/bryant-takes-over-fourth-quarter-for-win/,Joey Ramirez,996,None,None,0.0855662165363657,0.08556621653636579
4077,Pistons happy to leave California after dropping 4 straight there to end road trip,2015-16,http://global.nba.com/news/pistons-happy-to-leave-california-after-dropping-4-straight-there-to-end-road-trip/,Keith Langlois,1847,20186,45418,0.006503198294243,0.006503198294243068
4078,Celtics’ Second Half Run Dooms Thunder,2015-16,http://global.nba.com/news/thunder-vs-boston-celtics-game-recap-nov-15-2015/,NBA News,Default,Default,Default,0.0503460038986354,0.05034600389863547
4079,"Batum, Hornets Hold Off Blazers",2015-16,http://global.nba.com/news/batum-hornets-hold-off-blazers/,NBA News,Default,Default,Default,0.0261789321789321,0.02617893217893219
4080,Game Preview: Bulls vs. Pacers,2015-16,http://global.nba.com/news/game-preview-bulls-vs-pacers/,NBA News,Default,Default,Default,0.075,0.07500000000000002
4081,"Kevin Garnett Reaches 50,000 Career Minutes Played Mark",2015-16,http://global.nba.com/news/kevin-garnett-reaches-50000-career-minutes-played-mark/,NBA News,Default,Default,Default,0.0527777777777777,0.05277777777777778
4082,Wolves Fall At Home To Grizzlies,2015-16,http://global.nba.com/news/wolves-fall-at-home-to-grizzlies/,NBA News,Default,Default,Default,0.0765669515669515,0.07656695156695158
4083,"NYK 95, NOP 87: Melo’s All-Around Game Lifts Knicks Over Davis’ Pelicans",2015-16,http://global.nba.com/news/nyk-95-nop-87-melos-all-around-game-lifts-knicks-over-davis-pelicans/,Charlie Widdoes,21,None,None,0.0765743145743145,0.07657431457431456
4084,On the Beat: Okafor Stands Out in “Surreal” Setting,2015-16,http://global.nba.com/news/on-the-beat-okafor-stands-out-in-surreal-setting/,Brian Seltzer,780,None,None,0.1060626102292768,0.10606261022927688
4085,"Warriors Win in Overtime, Move to 11-0",2015-16,http://global.nba.com/news/warriors-win-in-overtime-move-to-11-0/,NBA News,Default,Default,Default,0.1318181818181818,0.13181818181818183
4086,"Duncan, Parker Reach Milestones In Win Over Sixers",2015-16,http://global.nba.com/news/game-recap-spurs-92-76ers-83/,Brian Seltzer,780,None,None,0.0779581529581529,0.07795815295815299
4087,Bledsoe’s Big Game Carries Suns Past Nuggets,2015-16,http://global.nba.com/news/nuggets-at-suns-recap/,NBA News,Default,Default,Default,0.0295925925925925,0.029592592592592577
4088,Fournier Using Basketball as Therapy After Tragedy in Paris,2015-16,http://global.nba.com/news/fournier-using-basketball-as-therapy-after-tragedy-in-paris/,NBA News,Default,Default,Default,0.0670114924757781,0.06701149247577813
4089,Strong Finish Pulls Clippers Past Pistons,2015-16,http://global.nba.com/news/strong-finish-pulls-clippers-past-pistons/,NBA News,Default,Default,Default,-0.023758320532514,-0.023758320532514074
4090,Ian Mahinmi’s Statement on Paris Tragedy,2015-16,http://global.nba.com/news/ian-mahinmis-statement-on-paris-tragedy/,NBA News,Default,Default,Default,-0.1838541666666666,-0.18385416666666665
4091,Pelicans’ Ajinca Contacted Family and Friends in France Shortly After Friday Game,2015-16,http://global.nba.com/news/pelicans-center-alexis-ajinca-learned-family-and-friends-in-france-were-unharmed-shortly-after-friday-game/,Jim Eichenhofer,2565,21361,44563,0.0231135762385762,0.023113576238576235
4092,French NBA Stars Play With Heavy Hearts After Paris Attacks,2015-16,http://global.nba.com/news/french-nba-stars-play-with-heavy-hearts-after-paris-shootings/,DANIEL GIRARD | Associated Press,865,None,None,0.0165660056789088,0.016566005678908896
4093,Lakers’ Bryant Shows Dallas Flashes of Former Self,2015-16,http://global.nba.com/news/lakers-bryant-shows-dallas-flashes-of-former-self/,Fran Blinebury,201,None,None,0.0904293735979782,0.09042937359797822
4094,Boogie & Rondo Lead Kings to Victory,2015-16,http://global.nba.com/news/boogie-rondo-lead-kings-to-victory/,Shahbaz Khan,258,None,None,0.094753086419753,0.09475308641975307
4095,Lakers Sputter in Final Minute Against Dallas,2015-16,http://global.nba.com/news/rally-sputters-in-final-minute-against-dallas/,Joey Ramirez,996,None,None,0.0514111136878994,0.0514111136878994
4096,"ZBo Lifts Grizzlies Over Blazers in Nail-Biter, 101-100",2015-16,http://global.nba.com/news/grizzlies-defeat-blazers-in-nail-biter-101-100/,NBA News,Default,Default,Default,0.0463700882450882,0.04637008824508825
4097,Barton’s Career High Pushes Nuggets Past Rockets,2015-16,http://global.nba.com/news/nuggets-vs-rockets-recap/,NBA News,Default,Default,Default,0.1516666666666666,0.15166666666666667
4098,Westbrook Triple-Double Leads Thunder Past Sixers,2015-16,http://global.nba.com/news/thunder-vs-philadelphia-76ers-game-recap-nov-13-2015/,NBA News,Default,Default,Default,0.0103743000294724,0.010374300029472445
4099,Celtics Hot Outside Shooting Hand Hawks First Road Loss,2015-16,http://global.nba.com/news/keys-to-the-game-celtics-106-hawks-93/,NBA News,Default,Default,Default,0.1968606701940035,0.1968606701940035
4100,"Bulls take down Hornets, 102-97",2015-16,http://global.nba.com/news/bulls-take-down-hornets-102-97/,NBA News,Default,Default,Default,0.0862599206349206,0.08625992063492062
4101,Raptors Improve to 7-3 With Win At Home,2015-16,http://global.nba.com/news/raptors-improve-to-7-3-with-win-at-home/,NBA News,Default,Default,Default,0.0106495994427028,0.01064959944270289
4102,"NYK 84, CLE 90: Melo Fuels Hot Start But Knicks Fall to James’ Cavs",2015-16,http://global.nba.com/news/nyk-84-cle-90-melo-fuels-hot-start-but-knicks-fall-to-james-cavs/,Charlie Widdoes,21,None,None,-0.0284595959595959,-0.028459595959595956
4103,Clippers And Pistons With A Matinee Tip-Off Saturday,2015-16,http://global.nba.com/news/clippers-and-pistons-with-a-matinee-tip-off-saturday/,NBA News,Default,Default,Default,0.0416666666666666,0.041666666666666664
